threshold,precision,recall,f1
0.37999254953705713,0.03926894392781512,0.8479125248508946,0.07506159802877847
0.3800119502174587,0.039270751807007044,0.8479125248508946,0.07506490077872473
0.3800141651774178,0.03927255985267035,0.8479125248508946,0.07506820381932928
0.3800246070519412,0.03927436806482803,0.8479125248508946,0.07507150715063046
0.38002804612486624,0.039276176443503084,0.8479125248508946,0.07507481077266664
0.3800305859348982,0.03927798498871852,0.8479125248508946,0.07507811468547627
0.38003377209177613,0.03927979370049733,0.8479125248508946,0.07508141888909767
0.38003400253364605,0.03928160257886254,0.8479125248508946,0.07508472338356927
0.38003434601846076,0.03923735838629456,0.8469184890656064,0.07499999999991537
0.38003820221098983,0.03923916547690324,0.8469184890656064,0.07500330120155277
0.38005846748535355,0.039240972733972,0.8469184890656064,0.07500660269381447
0.3800735626530817,0.03924278015752384,0.8469184890656064,0.07500990447673889
0.38007379446823436,0.03924458774758176,0.8469184890656064,0.07501320655036436
0.3800797527837188,0.03924639550416878,0.8469184890656064,0.07501650891472936
0.38008082533413673,0.03924820342730791,0.8469184890656064,0.0750198115698722
0.38009506783530694,0.039250011517022156,0.8469184890656064,0.07502311451583132
0.3800968141776334,0.03925181977333456,0.8469184890656064,0.07502641775264518
0.3801106716183466,0.03925362819626814,0.8469184890656064,0.07502972128035214
0.38012358031852417,0.03925543678584593,0.8469184890656064,0.07503302509899062
0.3801245961928527,0.03925724554209096,0.8469184890656064,0.07503632920859911
0.3801286867495049,0.03925905446502626,0.8469184890656064,0.075039633609216
0.3801296302427962,0.0392608635546749,0.8469184890656064,0.07504293830087978
0.3801315998455167,0.039262672811059905,0.8469184890656064,0.07504624328362887
0.38013873312618923,0.03926448223420434,0.8469184890656064,0.07504954855750175
0.38016012271789357,0.03926629182413126,0.8469184890656064,0.07505285412253689
0.3801703094789917,0.03926810158086371,0.8469184890656064,0.07505615997877273
0.38017325765495724,0.03926991150442478,0.8469184890656064,0.07505946612624778
0.38017751079207934,0.03927172159483752,0.8469184890656064,0.07506277256500055
0.380203147868228,0.03927353185212501,0.8469184890656064,0.07506607929506948
0.38020821697586327,0.039275342276310334,0.8469184890656064,0.07506938631649311
0.3802272733430912,0.03927715286741656,0.8469184890656064,0.07507269362930996
0.3802299296568047,0.03927896362546678,0.8469184890656064,0.07507600123355851
0.38023721576174496,0.03928077455048409,0.8469184890656064,0.0750793091292773
0.38025174987405463,0.03928258564249158,0.8469184890656064,0.07508261731650484
0.38026295009282246,0.03928439690151236,0.8469184890656064,0.07508592579527969
0.3802734535151239,0.03928620832756951,0.8469184890656064,0.07508923456564039
0.3802878266614728,0.03928801992068616,0.8469184890656064,0.07509254362762548
0.38029226184734355,0.03928983168088541,0.8469184890656064,0.07509585298127353
0.3802962569353244,0.039291643608190374,0.8469184890656064,0.07509916262662307
0.38031409240237435,0.03929345570262418,0.8469184890656064,0.07510247256371269
0.3803176808303353,0.03929526796420994,0.8469184890656064,0.07510578279258097
0.3803209764353859,0.03929708039297081,0.8469184890656064,0.07510909331326653
0.3803283155081159,0.03929889298892989,0.8469184890656064,0.07511240412580787
